TELEMETRY_ID,DEVICE_ID,CAR_ID,RENTAL_ID,TIMESTAMP,LATITUDE,LONGITUDE,SPEED_KMH,ACCELERATION_MS2,BRAKE_PRESSURE_BAR,FUEL_LEVEL_PCT,BATTERY_VOLTAGE,ENGINE_TEMP_C,ODOMETER_KM,EVENT_TYPE,CREATED_AT
13100159,491,516,131,2025-10-26T22:42:58,33.7498561,-7.8035293,78.46,-0.057,3.62,92.44,14.09,98.35,12086,DRIVING,2025-10-26T21:23:22.368561
13100160,491,516,131,2025-10-26T22:43:28,33.7491266,-7.8111299,84.74,0.058,3.44,93.69,13.92,104.12,12087,DRIVING,2025-10-26T21:23:22.368561
13100161,491,516,131,2025-10-26T22:43:58,33.7472875,-7.8165733,65.07,-0.182,4.88,94.01,13.72,99.85,12087,DRIVING,2025-10-26T21:23:22.368561
13100162,491,516,131,2025-10-26T22:44:28,33.7477582,-7.8209578,48.96,-0.149,4.27,96.02,13.93,93.39,12088,DRIVING,2025-10-26T21:23:22.368561
13100163,491,516,131,2025-10-26T22:44:58,33.7483271,-7.8246251,41.32,-0.071,2.81,93.48,14.43,90.39,12088,DRIVING,2025-10-26T21:23:22.368561
13100164,491,516,131,2025-10-26T22:45:28,33.7483271,-7.8246251,0.0,-0.383,0.61,95.41,12.34,58.43,12089,IDLE,2025-10-26T21:23:22.368561
13100165,491,516,131,2025-10-26T22:45:58,33.7483176,-7.8255577,10.33,0.096,0.0,94.84,13.53,99.5,12090,DRIVING,2025-10-26T21:23:22.368561
13100166,491,516,131,2025-10-26T22:46:28,33.7477592,-7.8265083,12.89,0.024,0.0,94.84,14.28,100.82,12090,DRIVING,2025-10-26T21:23:22.368561
13100167,491,516,131,2025-10-26T22:46:58,33.7474323,-7.8286179,23.77,0.101,0.94,95.25,13.58,90.75,12091,DRIVING,2025-10-26T21:23:22.368561
13100168,491,516,131,2025-10-26T22:47:28,33.7472338,-7.8309308,25.75,0.018,4.37,94.43,13.61,101.32,12091,DRIVING,2025-10-26T21:23:22.368561
13100169,491,516,131,2025-10-26T22:47:58,33.7469234,-7.8336526,30.43,0.043,0.57,93.47,13.72,94.63,12092,DRIVING,2025-10-26T21:23:22.368561
13100170,491,516,131,2025-10-26T22:48:28,33.7469234,-7.8336526,0.0,-0.282,0.2,95.23,12.3,42.74,12092,IDLE,2025-10-26T21:23:22.368561
13100171,491,516,131,2025-10-26T22:48:58,33.7464915,-7.8340406,7.18,0.066,0.0,94.53,13.73,97.99,12093,DRIVING,2025-10-26T21:23:22.369595
13100172,491,516,131,2025-10-26T22:49:28,33.7461171,-7.8348898,10.65,0.032,1.41,95.4,13.52,90.63,12093,DRIVING,2025-10-26T21:23:22.369595
13100173,491,516,131,2025-10-26T22:49:58,33.7460033,-7.8362526,15.17,0.042,0.84,93.24,13.62,96.27,12094,DRIVING,2025-10-26T21:23:22.369595
13100174,491,516,131,2025-10-26T22:50:28,33.7464016,-7.8378082,18.03,0.026,1.44,93.74,13.94,95.43,12094,DRIVING,2025-10-26T21:23:22.369595
13100175,491,516,131,2025-10-26T22:50:58,33.7467128,-7.8392808,16.83,-0.011,0.1,93.71,13.84,94.65,12095,DRIVING,2025-10-26T21:23:22.369595
13100176,491,516,131,2025-10-26T22:51:28,33.7471056,-7.8401637,11.09,-0.053,3.1,93.03,14.28,92.91,12096,DRIVING,2025-10-26T21:23:22.369595
13100177,491,516,131,2025-10-26T22:51:58,33.747659,-7.84106,12.36,0.012,0.0,92.44,13.7,92.2,12096,DRIVING,2025-10-26T21:23:22.369595
13100178,491,516,131,2025-10-26T22:52:28,33.748192,-7.8422806,15.27,0.027,0.0,94.86,14.25,97.41,12097,DRIVING,2025-10-26T21:23:22.369595
13100179,491,516,131,2025-10-26T22:52:58,33.7486088,-7.8441198,21.11,0.054,1.33,93.14,14.36,99.37,12097,DRIVING,2025-10-26T21:23:22.369595
13100180,491,516,131,2025-10-26T22:53:28,33.7488925,-7.8457729,18.69,-0.022,0.29,94.02,13.56,94.12,12098,DRIVING,2025-10-26T21:23:22.369595
13100181,491,516,131,2025-10-26T22:53:58,33.7494201,-7.8472684,17.99,-0.006,1.47,95.86,14.14,94.31,12098,DRIVING,2025-10-26T21:23:22.369595
13100182,491,516,131,2025-10-26T22:54:28,33.7499311,-7.848618,16.42,-0.015,1.75,93.61,14.4,101.88,12099,DRIVING,2025-10-26T21:23:22.369595
13100183,491,516,131,2025-10-26T22:54:58,33.7504723,-7.8496346,13.37,-0.028,10.34,94.86,13.95,112.1,12099,HARSH_BRAKE,2025-10-26T21:23:22.369595
13100184,491,516,131,2025-10-26T22:55:28,33.7508945,-7.8509449,15.56,0.02,0.0,93.17,14.49,100.61,12100,DRIVING,2025-10-26T21:23:22.369595
13100185,491,516,131,2025-10-26T22:55:58,33.7511729,-7.8517777,9.94,-0.052,11.38,94.23,14.1,104.52,12100,HARSH_BRAKE,2025-10-26T21:23:22.369595
13100186,491,516,131,2025-10-26T22:56:28,33.7514895,-7.8523994,8.07,-0.017,0.0,92.69,14.16,100.86,12101,DRIVING,2025-10-26T21:23:22.369595
13100187,491,516,131,2025-10-26T22:56:58,33.7517181,-7.8535606,13.22,0.048,0.01,95.24,14.2,104.52,12102,DRIVING,2025-10-26T21:23:22.369595
13100188,491,516,131,2025-10-26T22:57:28,33.7517279,-7.8551968,18.12,0.045,0.52,95.29,13.83,99.65,12102,DRIVING,2025-10-26T21:23:22.369595
13100189,491,516,131,2025-10-26T22:57:58,33.7514175,-7.8577741,28.84,0.099,2.28,92.3,13.92,99.69,12103,DRIVING,2025-10-26T21:23:22.369595
13100190,491,516,131,2025-10-26T22:58:28,33.7514175,-7.8577741,0.0,-0.267,0.53,94.49,12.51,46.83,12103,IDLE,2025-10-26T21:23:22.369595
13100191,491,516,131,2025-10-26T22:58:58,33.7506501,-7.8582595,11.55,0.107,0.0,94.98,14.27,91.52,12104,DRIVING,2025-10-26T21:23:22.369595
13100192,491,516,131,2025-10-26T22:59:28,33.7506501,-7.8582595,0.0,-0.107,0.0,94.33,12.35,42.62,12104,IDLE,2025-10-26T21:23:22.370602
13100193,491,516,131,2025-10-26T22:59:58,33.749752,-7.8588178,13.47,0.125,0.76,92.08,13.54,100.82,12105,DRIVING,2025-10-26T21:23:22.370602
13100194,491,516,131,2025-10-26T23:00:28,33.7488789,-7.8598624,16.4,0.027,1.07,93.59,13.95,101.23,12105,DRIVING,2025-10-26T21:23:22.370602
13100195,491,516,131,2025-10-26T23:00:58,33.7472604,-7.8614204,27.61,0.104,0.89,91.19,14.18,92.91,12106,DRIVING,2025-10-26T21:23:22.370602
13100196,491,516,131,2025-10-26T23:01:28,33.7457835,-7.8631714,27.62,0.0,0.96,94.27,14.47,97.91,12107,DRIVING,2025-10-26T21:23:22.370602
13100197,491,516,131,2025-10-26T23:01:58,33.7452861,-7.8655219,26.86,-0.007,2.3,94.15,14.05,103.11,12107,DRIVING,2025-10-26T21:23:22.370602
13100198,491,516,131,2025-10-26T23:02:28,33.7454233,-7.8680468,28.03,0.011,0.99,95.34,13.95,92.4,12108,DRIVING,2025-10-26T21:23:22.370602
13100199,491,516,131,2025-10-26T23:02:58,33.7450966,-7.8699982,22.05,-0.055,9.89,90.85,13.53,105.26,12108,HARSH_BRAKE,2025-10-26T21:23:22.370602
13100200,491,516,131,2025-10-26T23:03:28,33.7447623,-7.8720463,23.12,0.01,2.83,93.91,13.82,93.37,12109,DRIVING,2025-10-26T21:23:22.370602
13100201,491,516,131,2025-10-26T23:03:58,33.7442201,-7.8745872,29.06,0.055,2.28,91.67,14.33,94.3,12109,DRIVING,2025-10-26T21:23:22.370602
13100202,491,516,131,2025-10-26T23:04:28,33.7439022,-7.876581,22.48,-0.061,12.63,91.8,13.65,97.44,12110,HARSH_BRAKE,2025-10-26T21:23:22.370602
13100203,491,516,131,2025-10-26T23:04:58,33.7440964,-7.8786972,23.58,0.01,1.52,94.58,14.14,93.58,12110,DRIVING,2025-10-26T21:23:22.370602
13100204,491,516,131,2025-10-26T23:05:28,33.7440964,-7.8786972,0.0,-0.218,0.63,91.34,12.45,50.72,12111,IDLE,2025-10-26T21:23:22.370602
13100205,491,516,131,2025-10-26T23:05:58,33.7441495,-7.8800058,14.51,0.134,0.97,92.99,14.16,102.77,12111,RAPID_ACCEL,2025-10-26T21:23:22.370602
13100206,491,516,131,2025-10-26T23:06:28,33.7438802,-7.8818519,20.76,0.058,1.87,92.17,13.52,97.61,12112,DRIVING,2025-10-26T21:23:22.370602
13100207,491,516,131,2025-10-26T23:06:58,33.7438802,-7.8818519,0.0,-0.192,0.07,93.7,12.34,54.95,12113,IDLE,2025-10-26T21:23:22.370602
13100208,491,516,131,2025-10-26T23:07:28,33.743671,-7.8827525,10.36,0.096,0.85,91.65,13.83,101.03,12113,DRIVING,2025-10-26T21:23:22.370602
13100209,491,516,131,2025-10-26T23:07:58,33.7431397,-7.8842393,17.92,0.07,0.63,91.47,14.48,100.27,12114,DRIVING,2025-10-26T21:23:22.370602
13100210,491,516,131,2025-10-26T23:08:28,33.7423855,-7.8858152,20.14,0.021,1.38,94.71,13.79,96.87,12114,DRIVING,2025-10-26T21:23:22.370602
13100211,491,516,131,2025-10-26T23:08:58,33.7409117,-7.8876664,28.39,0.076,2.29,93.75,14.32,95.97,12115,DRIVING,2025-10-26T21:23:22.370602
13100212,491,516,131,2025-10-26T23:09:28,33.7393036,-7.8901817,35.14,0.062,3.63,94.37,14.37,101.71,12115,DRIVING,2025-10-26T21:23:22.370602
13100213,491,516,131,2025-10-26T23:09:58,33.7372564,-7.8918284,32.81,-0.022,0.13,92.92,14.46,96.6,12116,DRIVING,2025-10-26T21:23:22.370602
13100214,491,516,131,2025-10-26T23:10:28,33.735268,-7.8941048,36.57,0.035,1.77,92.02,14.3,97.79,12116,DRIVING,2025-10-26T21:23:22.371593
13100215,491,516,131,2025-10-26T23:10:58,33.735268,-7.8941048,0.0,-0.339,0.0,92.15,12.33,50.91,12117,IDLE,2025-10-26T21:23:22.371593
13100216,491,516,131,2025-10-26T23:11:28,33.7345283,-7.8951548,15.24,0.141,0.87,92.45,13.95,101.94,12117,RAPID_ACCEL,2025-10-26T21:23:22.371593
13100217,491,516,131,2025-10-26T23:11:58,33.7336657,-7.8967486,21.06,0.054,1.28,91.24,14.17,90.86,12118,DRIVING,2025-10-26T21:23:22.371593
13100218,491,516,131,2025-10-26T23:12:28,33.7329123,-7.8986076,22.91,0.017,3.03,90.81,14.11,92.14,12119,DRIVING,2025-10-26T21:23:22.371593
13100219,491,516,131,2025-10-26T23:12:58,33.7329123,-7.8986076,0.0,-0.212,1.59,95.11,12.35,47.33,12119,IDLE,2025-10-26T21:23:22.371593
13100220,491,516,131,2025-10-26T23:13:28,33.7329123,-7.8986076,0.0,0.0,0.0,94.66,12.38,47.42,12120,IDLE,2025-10-26T21:23:22.371593
13100221,491,516,131,2025-10-26T23:13:58,33.7327302,-7.899405,9.16,0.085,0.51,91.57,14.24,91.7,12120,DRIVING,2025-10-26T21:23:22.371593
13100222,491,516,131,2025-10-26T23:14:28,33.7315219,-7.9010916,24.66,0.144,2.76,94.13,13.71,100.56,12121,DRIVING,2025-10-26T21:23:22.371593
13100223,491,516,131,2025-10-26T23:14:58,33.729761,-7.903056,31.99,0.068,0.59,94.26,13.67,91.11,12121,DRIVING,2025-10-26T21:23:22.371593
13100224,491,516,131,2025-10-26T23:15:28,33.7284769,-7.9052777,29.97,-0.019,11.8,88.84,14.05,112.11,12122,HARSH_BRAKE,2025-10-26T21:23:22.371593
13100225,491,516,131,2025-10-26T23:15:58,33.7266344,-7.906874,30.25,0.003,1.18,90.38,14.29,99.57,12122,DRIVING,2025-10-26T21:23:22.371593
13100226,491,516,131,2025-10-26T23:16:28,33.7239465,-7.9088842,42.16,0.11,0.6,90.55,14.07,106.02,12123,RAPID_ACCEL,2025-10-26T21:23:22.371593
13100227,491,516,131,2025-10-26T23:16:58,33.7213309,-7.9105416,39.38,-0.026,0.0,91.74,14.5,94.64,12123,DRIVING,2025-10-26T21:23:22.371593
13100228,491,516,131,2025-10-26T23:17:28,33.7185724,-7.9120409,40.32,0.009,2.71,90.44,14.14,104.59,12124,DRIVING,2025-10-26T21:23:22.371593
13100229,491,516,131,2025-10-26T23:17:58,33.7160273,-7.914722,45.07,0.044,1.98,93.85,14.27,109.15,12125,RAPID_ACCEL,2025-10-26T21:23:22.371593
13100230,491,516,131,2025-10-26T23:18:28,33.7154694,-7.9184592,42.07,-0.028,2.5,94.98,13.66,92.3,12125,DRIVING,2025-10-26T21:23:22.371593
13100231,491,516,131,2025-10-26T23:18:58,33.7149628,-7.9217332,36.9,-0.048,2.62,89.11,13.58,94.26,12126,DRIVING,2025-10-26T21:23:22.371593
13100232,491,516,131,2025-10-26T23:19:28,33.7140756,-7.9248062,36.04,-0.008,1.35,94.33,14.0,98.0,12126,DRIVING,2025-10-26T21:23:22.371593
13100233,491,516,131,2025-10-26T23:19:58,33.7128316,-7.9277046,36.14,0.001,1.09,93.7,13.84,103.53,12127,DRIVING,2025-10-26T21:23:22.371593
13100234,491,516,131,2025-10-26T23:20:28,33.7128316,-7.9277046,0.0,-0.335,0.0,90.0,12.51,58.97,12127,IDLE,2025-10-26T21:23:22.371593
13100235,491,516,131,2025-10-26T23:20:58,33.7115896,-7.9283863,18.19,0.168,2.0,92.11,14.13,97.47,12128,DRIVING,2025-10-26T21:23:22.371593
13100236,491,516,131,2025-10-26T23:21:28,33.7097046,-7.9281257,25.27,0.066,0.92,92.99,13.95,96.09,12128,DRIVING,2025-10-26T21:23:22.372593
13100237,491,516,131,2025-10-26T23:21:58,33.708307,-7.9272445,21.02,-0.039,0.74,93.03,13.82,102.92,12129,DRIVING,2025-10-26T21:23:22.372593
13100238,491,516,131,2025-10-26T23:22:28,33.7072671,-7.9272142,13.86,-0.066,2.42,92.39,13.97,94.79,12129,DRIVING,2025-10-26T21:23:22.372593
13100239,491,516,131,2025-10-26T23:22:58,33.7059914,-7.927469,17.23,0.031,0.0,94.0,13.92,102.96,12130,DRIVING,2025-10-26T21:23:22.372593
13100240,491,516,131,2025-10-26T23:23:28,33.704762,-7.9279145,17.1,-0.001,0.0,90.48,14.5,92.39,12131,DRIVING,2025-10-26T21:23:22.372593
13100241,491,516,131,2025-10-26T23:23:58,33.7034207,-7.9282918,18.35,0.012,0.54,94.13,14.47,97.58,12131,DRIVING,2025-10-26T21:23:22.372593
13100242,491,516,131,2025-10-26T23:24:28,33.7021518,-7.928842,17.97,-0.004,0.59,92.8,14.17,102.64,12132,DRIVING,2025-10-26T21:23:22.372593
13100243,491,516,131,2025-10-26T23:24:58,33.700421,-7.9289735,23.1,0.048,1.77,91.53,14.26,100.91,12132,DRIVING,2025-10-26T21:23:22.372593
13100244,491,516,131,2025-10-26T23:25:28,33.700421,-7.9289735,0.0,-0.214,0.0,94.72,12.32,47.25,12133,IDLE,2025-10-26T21:23:22.372593
13100245,491,516,131,2025-10-26T23:25:58,33.6998829,-7.9289027,7.21,0.067,1.28,92.34,13.62,100.21,12133,DRIVING,2025-10-26T21:23:22.372593
13100246,491,516,131,2025-10-26T23:26:28,33.6991099,-7.9286694,10.62,0.032,1.58,91.98,13.7,101.32,12134,DRIVING,2025-10-26T21:23:22.372593
13100247,491,516,131,2025-10-26T23:26:58,33.6986463,-7.928276,7.56,-0.028,0.0,94.13,14.02,102.06,12134,DRIVING,2025-10-26T21:23:22.372593
13100248,491,516,131,2025-10-26T23:27:28,33.6981097,-7.9273742,12.29,0.044,2.37,92.32,14.49,92.44,12135,DRIVING,2025-10-26T21:23:22.372593
13100249,491,516,131,2025-10-26T23:27:58,33.6977058,-7.9271054,6.15,-0.057,11.2,91.22,13.52,108.19,12135,HARSH_BRAKE,2025-10-26T21:23:22.372593
13100250,491,516,131,2025-10-26T23:28:28,33.6970435,-7.9265021,11.07,0.046,0.95,90.39,14.19,100.88,12136,DRIVING,2025-10-26T21:23:22.372593
13100251,491,516,131,2025-10-26T23:28:58,33.6956799,-7.925886,19.4,0.077,1.08,87.99,13.55,93.41,12137,DRIVING,2025-10-26T21:23:22.372593
13100252,491,516,131,2025-10-26T23:29:28,33.6939516,-7.9248703,25.62,0.058,1.22,90.03,14.18,92.22,12137,DRIVING,2025-10-26T21:23:22.372593
13100253,491,516,131,2025-10-26T23:29:58,33.6924974,-7.9226563,31.26,0.052,0.21,93.27,13.91,96.28,12138,DRIVING,2025-10-26T21:23:22.372593
13100254,491,516,131,2025-10-26T23:30:28,33.6906565,-7.9200978,37.49,0.058,1.69,87.91,13.56,101.04,12138,DRIVING,2025-10-26T21:23:22.372593
13100255,491,516,131,2025-10-26T23:30:58,33.6886492,-7.9177735,37.13,-0.003,1.35,87.74,14.46,95.65,12139,DRIVING,2025-10-26T21:23:22.372593
13100256,491,516,131,2025-10-26T23:31:28,33.6868441,-7.9158879,31.86,-0.049,1.2,91.75,14.14,100.81,12139,DRIVING,2025-10-26T21:23:22.373562
13100257,491,516,131,2025-10-26T23:31:58,33.6859236,-7.9133396,30.79,-0.01,2.69,92.67,14.47,93.37,12140,DRIVING,2025-10-26T21:23:22.373562
13100258,491,516,131,2025-10-26T23:32:28,33.6847011,-7.9104938,35.5,0.044,2.76,89.69,14.06,97.2,12140,DRIVING,2025-10-26T21:23:22.373562
13100259,491,516,131,2025-10-26T23:32:58,33.6825889,-7.9077258,41.63,0.057,0.24,90.25,14.27,104.37,12141,RAPID_ACCEL,2025-10-26T21:23:22.373562
13100260,491,516,131,2025-10-26T23:33:28,33.6812468,-7.9052562,32.69,-0.083,2.66,89.59,13.76,96.64,12141,DRIVING,2025-10-26T21:23:22.373562
13100261,491,516,131,2025-10-26T23:33:58,33.680159,-7.9020631,38.24,0.051,2.1,92.39,13.61,94.07,12142,DRIVING,2025-10-26T21:23:22.373562
13100262,491,516,131,2025-10-26T23:34:28,33.6796533,-7.8994494,29.74,-0.079,1.03,88.31,13.6,93.49,12143,DRIVING,2025-10-26T21:23:22.373562
13100263,491,516,131,2025-10-26T23:34:58,33.679876,-7.8973267,23.71,-0.056,0.88,89.42,14.43,98.26,12143,DRIVING,2025-10-26T21:23:22.373562
13100264,491,516,131,2025-10-26T23:35:28,33.6808186,-7.8944401,34.37,0.099,4.35,90.79,13.79,101.34,12144,DRIVING,2025-10-26T21:23:22.373562
13100265,491,516,131,2025-10-26T23:35:58,33.6817826,-7.8910084,40.15,0.054,1.15,93.54,14.22,98.03,12144,DRIVING,2025-10-26T21:23:22.373562
13100266,491,516,131,2025-10-26T23:36:28,33.6839093,-7.8860542,61.79,0.2,3.21,92.02,13.9,104.96,12145,DRIVING,2025-10-26T21:23:22.373562
13100267,491,516,131,2025-10-26T23:36:58,33.6868483,-7.8796104,81.45,0.182,5.22,88.09,14.1,98.55,12145,RAPID_ACCEL,2025-10-26T21:23:22.373562
13100268,491,516,131,2025-10-26T23:37:28,33.6900544,-7.8727314,87.39,0.055,6.14,90.05,14.35,104.08,12146,DRIVING,2025-10-26T21:23:22.373562
13100269,491,516,131,2025-10-26T23:37:58,33.6902957,-7.8646963,89.11,0.016,5.16,91.14,14.22,99.72,12146,DRIVING,2025-10-26T21:23:22.373562
13100270,491,516,131,2025-10-26T23:38:28,33.6894206,-7.8566196,90.27,0.011,5.49,89.38,14.36,92.63,12147,DRIVING,2025-10-26T21:23:22.373562
13100271,491,516,131,2025-10-26T23:38:58,33.691321,-7.848724,91.09,0.008,3.83,92.93,13.64,92.77,12147,DRIVING,2025-10-26T21:23:22.373562
13100272,491,516,131,2025-10-26T23:39:28,33.6931244,-7.8417439,81.0,-0.093,5.79,91.13,13.83,94.0,12148,DRIVING,2025-10-26T21:23:22.373562
13100273,491,516,131,2025-10-26T23:39:58,33.6965575,-7.8363237,75.49,-0.051,4.77,88.76,13.62,90.93,12149,DRIVING,2025-10-26T21:23:22.373562
13100274,491,516,131,2025-10-26T23:40:28,33.6995774,-7.8297442,83.27,0.072,5.24,86.46,14.19,101.55,12149,DRIVING,2025-10-26T21:23:22.373562
13100275,491,516,131,2025-10-26T23:40:58,33.7018979,-7.8228394,82.52,-0.007,4.14,86.82,14.49,96.82,12150,DRIVING,2025-10-26T21:23:22.373562
13100276,491,516,131,2025-10-26T23:41:28,33.7034718,-7.8160416,78.19,-0.04,14.6,90.23,13.75,107.15,12150,HARSH_BRAKE,2025-10-26T21:23:22.373562
13100277,491,516,131,2025-10-26T23:41:58,33.7069598,-7.8099871,81.61,0.032,3.0,90.39,14.33,91.68,12151,DRIVING,2025-10-26T21:23:22.373562
13100278,491,516,131,2025-10-26T23:42:28,33.7107278,-7.8035892,86.86,0.049,5.02,91.91,14.18,96.63,12151,DRIVING,2025-10-26T21:23:22.374601
13100279,491,516,131,2025-10-26T23:42:58,33.7146912,-7.7967468,92.39,0.051,5.56,91.09,13.92,91.98,12152,DRIVING,2025-10-26T21:23:22.374601
13100280,491,516,131,2025-10-26T23:43:28,33.7183205,-7.7901318,87.8,-0.043,4.44,87.32,14.32,95.94,12152,DRIVING,2025-10-26T21:23:22.374601
13100281,491,516,131,2025-10-26T23:43:58,33.721958,-7.7845437,78.62,-0.085,5.17,91.77,14.43,104.91,12153,DRIVING,2025-10-26T21:23:22.374601
13100282,491,516,131,2025-10-26T23:44:28,33.723416,-7.7795126,59.02,-0.181,4.23,92.85,14.23,99.62,12153,DRIVING,2025-10-26T21:23:22.374601
13100283,491,516,131,2025-10-26T23:44:58,33.7250723,-7.7753942,50.68,-0.077,4.9,89.57,13.58,95.66,12154,DRIVING,2025-10-26T21:23:22.374601
13100284,491,516,131,2025-10-26T23:45:28,33.7256909,-7.771313,45.96,-0.044,1.34,92.49,13.63,95.9,12155,DRIVING,2025-10-26T21:23:22.374601
13100285,491,516,131,2025-10-26T23:45:58,33.7255244,-7.7675135,42.15,-0.035,2.61,86.51,13.92,100.79,12155,DRIVING,2025-10-26T21:23:22.374601
13100286,491,516,131,2025-10-26T23:46:28,33.7257641,-7.7640397,38.62,-0.033,3.74,91.44,14.23,104.06,12156,DRIVING,2025-10-26T21:23:22.374601
13100287,491,516,131,2025-10-26T23:46:58,33.7257641,-7.7640397,0.0,-0.358,0.0,89.18,12.56,58.72,12156,IDLE,2025-10-26T21:23:22.374601
13100288,491,516,131,2025-10-26T23:47:28,33.7255097,-7.7637968,4.33,0.04,1.8,93.44,13.55,100.55,12157,DRIVING,2025-10-26T21:23:22.374601
13100289,491,516,131,2025-10-26T23:47:58,33.725164,-7.7633846,6.49,0.02,0.04,91.75,14.0,90.85,12157,DRIVING,2025-10-26T21:23:22.374601
13100290,491,516,131,2025-10-26T23:48:28,33.7247644,-7.7625993,10.2,0.034,0.0,89.26,14.32,101.59,12158,DRIVING,2025-10-26T21:23:22.374601
13100291,491,516,131,2025-10-26T23:48:58,33.7244138,-7.7618961,9.08,-0.01,0.81,88.93,13.56,94.51,12158,DRIVING,2025-10-26T21:23:22.374601
13100292,491,516,131,2025-10-26T23:49:28,33.7240327,-7.760294,18.46,0.087,1.91,89.41,14.17,104.12,12159,DRIVING,2025-10-26T21:23:22.374601
13100293,491,516,131,2025-10-26T23:49:58,33.7236627,-7.7586591,18.77,0.003,1.61,92.66,13.97,101.32,12159,DRIVING,2025-10-26T21:23:22.374601
13100294,491,516,131,2025-10-26T23:50:28,33.7231819,-7.7571499,17.9,-0.008,1.16,86.99,14.47,98.44,12160,DRIVING,2025-10-26T21:23:22.374601
13100295,491,516,131,2025-10-26T23:50:58,33.7225194,-7.7554644,20.65,0.025,3.49,91.83,13.95,91.19,12161,DRIVING,2025-10-26T21:23:22.374601
13100296,491,516,131,2025-10-26T23:51:28,33.7220488,-7.7536512,21.04,0.004,0.43,92.37,14.1,100.11,12161,DRIVING,2025-10-26T21:23:22.374601
13100297,491,516,131,2025-10-26T23:51:58,33.7218594,-7.7519822,18.66,-0.022,2.39,89.24,13.83,103.04,12162,DRIVING,2025-10-26T21:23:22.374601
13100298,491,516,131,2025-10-26T23:52:28,33.7218594,-7.7519822,0.0,-0.173,0.0,92.45,12.5,54.94,12162,IDLE,2025-10-26T21:23:22.374601
13100299,491,516,131,2025-10-26T23:52:58,33.7216035,-7.7515611,5.78,0.054,0.0,90.7,13.78,94.82,12163,DRIVING,2025-10-26T21:23:22.375563
13100300,491,516,131,2025-10-26T23:53:28,33.7211109,-7.7508346,10.38,0.043,0.0,91.46,13.6,97.46,12163,DRIVING,2025-10-26T21:23:22.375563
13100301,491,516,131,2025-10-26T23:53:58,33.7199697,-7.7502275,16.62,0.058,0.22,92.1,14.36,90.69,12164,DRIVING,2025-10-26T21:23:22.375563
13100302,491,516,131,2025-10-26T23:54:28,33.7199697,-7.7502275,0.0,-0.154,0.29,89.48,12.32,54.4,12164,IDLE,2025-10-26T21:23:22.375563
13100303,491,516,131,2025-10-26T23:54:58,33.7195887,-7.7500625,5.39,0.05,2.28,86.82,14.18,99.82,12165,DRIVING,2025-10-26T21:23:22.375563
13100304,491,516,131,2025-10-26T23:55:28,33.7190844,-7.7496869,7.9,0.023,0.0,87.42,14.23,96.91,12165,DRIVING,2025-10-26T21:23:22.375563
13100305,491,516,131,2025-10-26T23:55:58,33.7190844,-7.7496869,0.0,-0.073,0.0,88.05,12.42,58.34,12166,IDLE,2025-10-26T21:23:22.375563
13100306,491,516,131,2025-10-26T23:56:28,33.7184777,-7.7488016,12.71,0.118,0.86,92.51,13.64,95.79,12167,RAPID_ACCEL,2025-10-26T21:23:22.375563
13100307,491,516,131,2025-10-26T23:56:58,33.7184777,-7.7488016,0.0,-0.118,1.19,92.64,12.22,49.12,12167,IDLE,2025-10-26T21:23:22.376144
13100308,491,516,131,2025-10-26T23:57:28,33.7180364,-7.7479284,11.32,0.105,0.08,89.15,14.04,102.47,12168,RAPID_ACCEL,2025-10-26T21:23:22.376144
13100309,491,516,131,2025-10-26T23:57:58,33.7180364,-7.7479284,0.0,-0.105,0.68,87.1,12.56,56.12,12168,IDLE,2025-10-26T21:23:22.376144
13100310,491,516,131,2025-10-26T23:58:28,33.7173306,-7.7473496,11.38,0.105,0.21,91.26,14.29,102.33,12169,RAPID_ACCEL,2025-10-26T21:23:22.376144
13100311,491,516,131,2025-10-26T23:58:58,33.7159729,-7.7468297,18.98,0.07,1.77,85.47,14.35,100.26,12169,DRIVING,2025-10-26T21:23:22.376144
13100312,491,516,131,2025-10-26T23:59:28,33.7159729,-7.7468297,0.0,-0.176,1.07,90.57,12.2,41.12,12170,IDLE,2025-10-26T21:23:22.376144
13100313,491,516,131,2025-10-26T23:59:58,33.7159729,-7.7468297,0.0,0.0,0.0,86.67,12.59,46.63,12170,IDLE,2025-10-26T21:23:22.376144
13100314,491,516,131,2025-10-27T00:00:28,33.7147711,-7.7472773,16.76,0.155,0.67,90.97,14.07,100.38,12171,DRIVING,2025-10-26T21:23:22.376144
13100315,491,516,131,2025-10-27T00:00:58,33.7147711,-7.7472773,0.0,-0.155,1.21,92.95,12.43,57.99,12171,IDLE,2025-10-26T21:23:22.376144
13100316,491,516,131,2025-10-27T00:01:28,33.7139989,-7.7477091,11.34,0.105,0.17,93.4,14.32,92.16,12172,DRIVING,2025-10-26T21:23:22.376144
13100317,491,516,131,2025-10-27T00:01:58,33.7132037,-7.7486361,14.76,0.032,0.93,88.42,14.18,102.74,12173,DRIVING,2025-10-26T21:23:22.376144
13100318,491,516,131,2025-10-27T00:02:28,33.7117577,-7.7494,21.04,0.058,1.8,91.53,14.0,100.86,12173,DRIVING,2025-10-26T21:23:22.376144
13100319,491,516,131,2025-10-27T00:02:58,33.7117577,-7.7494,0.0,-0.195,2.16,89.82,12.51,46.81,12174,IDLE,2025-10-26T21:23:22.376144
